Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/19/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Cyprus,CYP,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.41878128,44.16945577,47.53777937,50.70008696,52.93058994,56.47193606,51.06427217,53.2119057,49.15636972,52.5352242,51.24737608,59.15290643,61.53274618,66.85091485,66.75013304,71.55316172,92.9119464,81.91700316,83.92657853,67.06465684,61.66579052,58.0905973,40.6920826,42.92716736,51.20142185,67.41627375,86.0029214,83.76521764,85.2277738,95.23250585,96.22176596,87.31750793,85.29081773,83.82887472
Dominica,DMA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,17.47224044,22.87056896,39.8629322,48.16518633,50.06623321,46.25517607,50.41487113,45.21584537,44.50128963,46.17699858,46.25157232,43.0874991,41.08324269,39.35180089,40.14680505,42.59019689,36.7440838,37.07823827,43.81803858,62.32476469,66.09540339,71.66856623,88.76455617,89.42543763,81.16862124,67.92316855,62.46648079,56.41954711,54.1640675,53.17173326,53.77387781,59.6636698,92.98810175,86.67327812,88.40153829,90.5118432,91.96877977,80.27099539,72.50115212,89.45563872,90.5167937,95.72706532,89.88403298,82.35673033
Denmark,DNK,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,DOM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,26.38677776,26.4324246,23.72836565,21.9657897,21.43314796,20.28655085,22.19124924,26.38380774,29.73004171,30.31016463,31.77578701,32.6358159,32.42384146,33.6488687,28.34183295,75.62129642,64.01222354,72.58321907,80.60086012,65.26432138,66.35176519,48.61321178,42.2441751,40.02993769,31.27151405,28.56596627,25.2030143,22.42211719,21.52804334,22.65793894,19.84998815,21.26611447,25.30241138,36.38079297,38.12638458,22.88450112,25.59109652,25.72349136,22.89299045,25.49076876,26.02200962,27.10775712,37.99995094,40.20908459,41.19598333,39.2875138,39.1307092,39.13017055,39.19175195,41.25148545,54.28108189,48.68487669,44.23449389,45.37386751,45.3336943
Algeria,DZA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,19.81357832,25.03355417,22.97876848,34.6538133,25.61996535,30.12104289,35.10777487,53.52653245,62.68691291,58.6776915,47.83761639,43.37914686,40.81517486,34.81741993,30.54674845,32.38084487,36.53241486,37.70235439,46.12310654,50.84794516,47.09541601,65.99780648,59.662683,54.51671303,74.10099262,83.51100158,75.82278095,67.22889836,66.43954121,60.84815374,48.88907077,39.3442465,38.83453046,33.46566198,25.35764951,16.67194223,4.971565333,4.355164203,3.483481461,4.970653441,4.08153905,2.795407145,2.45236412,2.322271495,2.354859908,2.543671717,3.04187962,3.040682766,2.999358585,2.897610058,3.193519089,4.0412076,3.235007752,2.997554886,2.667748174
East Asia & Pacific (excluding high income),EAP,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,5.818541772,6.805406305,7.124357081,6.699575403,7.329758923,8.017667338,10.03001064,10.98210826,14.1540387,14.61311994,15.88809603,17.53987775,19.51961186,20.80118347,20.60266633,21.66372502,25.74700177,32.87167024,30.60494195,32.4120866,35.39510732,36.90451758,36.8113385,37.06446345,35.65222429,34.66811031,32.50029153,32.91098222,36.39333286,33.25321262,27.96286814,26.91355839,24.00828303,22.44848021,21.04520644,19.61388265,17.23524179,15.07419074,12.29552108,13.05887536,15.48897857,16.61426388,16.5247378,18.19646699,19.3521774,15.2486948,15.71756234,16.9083106,17.0410819,17.57063397,18.87348734,17.90850332,16.71469787,16.24276026,15.73713306
Early-demographic dividend,EAR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.67771476,19.41745448,22.43016806,26.93074247,34.94772475,34.3447736,35.57009433,37.03725355,35.03701677,41.85775971,46.95706135,57.49594832,55.63140111,49.75201282,44.4761687,39.57398712,45.05588119,46.40646526,44.33506452,54.78037144,51.87720986,48.36413614,48.9822968,50.18896315,52.17548315,57.42708188,60.98212763,63.9075165,63.87816241,63.50556263,69.42337685,61.85573537,58.44158026,54.30016106,49.21325728
Europe & Central Asia,ECS,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,14.19278328,15.9045051,17.06288897,15.20087249,11.01818585,12.94730249,13.56228331,22.95176714,35.08711548,33.67660532,35.37710558,36.92612271,41.24592411,47.30613373,53.13488166,54.64610267,65.99367548,81.90071043,91.45922573,90.81950941,86.69817544,78.89255147,71.50251057,78.10490665,83.17392058,72.32321996,72.12701331,67.67465127,69.08334552,104.2107413,106.4241729,81.80563504,75.87008239,67.74487723,61.82213938,53.09448766,46.47457302,44.08568781,31.86664697,22.73484816,22.92674165,20.81282674,18.80549809,20.05222067,24.69056472,29.74487129,36.94809738,40.32432957,42.99101835,49.6566686,60.94535016,55.1142077,53.12974743,52.10634356,49.74862982
"Egypt, Arab Rep.",EGY,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,22.58199604,24.00534615,21.15057922,19.96703275,24.25357338,42.45989042,49.00066962,83.95616747,90.87635221,87.93193784,94.65882427,107.8490047,105.6141756,103.8675856,100.8751932,100.9928089,106.5450196,110.5619306,132.7186645,116.3821329,78.84577277,86.64197306,74.08964734,65.4923875,62.362128,55.34388416,46.29687479,37.94020849,37.75136785,34.11638489,29.14366978,28.98198964,34.80888967,37.99841282,39.96561195,34.1985013,28.74149251,26.29228679,20.66376897,18.70944776,17.14849935,15.3121407,14.694159,16.55886082,14.00207678,15.40909108,21.09598844,34.69610186,38.80361238,37.34863771,35.58431782,35.41305993,35.38328191,44.42124325,41.98201386
Euro area,EMU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.462951424,6.265644709,6.457295557,11.04257934,19.48922223,39.3318177,46.64333251,57.70527371,74.76996584,76.2382721,69.5074494,69.53233743,68.42104419,68.41327176,72.91427609,57.08420408,66.07621576,51.48349998,,,,,,,,,,,,,
Spain,ESP,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,5.573578452,6.35533446,6.473451181,6.335937873,6.210839995,7.536577373,8.146592853,8.862425395,9.431392152,11.24115973,11.73456365,24.55557584,41.55954249,43.85412123,51.00303566,53.82417036,61.05934166,68.67366793,69.41922057,67.24179866,69.65277947,66.54072644,87.50859873,108.5175549,143.557895,132.4485232,115.7624673,115.8962711,130.3726431,71.07106227,67.41768138,70.24199502,84.03573889,85.09195905,65.24037715,49.9444272,14.57107928,13.14585044,10.51298427,16.54976775,24.4334323,26.99699067,24.21666576,26.47258573,30.55573523,31.78125823,31.59410887,32.19599037,35.57260168,31.86778611,30.23402787,28.91019823,24.26386881,,
European Union,EUU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,5.542354745,6.277091881,6.782640836,11.23320634,9.797225548,8.872109817,9.353924572,16.98247753,12.52661391,14.07797135,18.25856573,22.57047545,26.11767658,30.36401298,27.35787724,29.68666935,26.49241826,31.25365135,33.88110973,27.19858764,24.6618702,20.98543128,17.36586175,15.56687308,11.31642492,9.498303068,7.891015853,7.703373746,10.53912099,12.38752891,11.3660626,11.07021721,11.43763241,11.21581164,9.738048463,10.00964134,12.62853165,12.04850775,20.05523245,37.35094167,36.39861608,30.99041436,33.55639246,32.30538315,30.94698123,33.93421217,30.07662853,33.7215158,31.18610818,36.68010017,49.31711066,61.60738945,63.51225902,65.25161865,71.38676008
France,FRA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,33.80074854,40.68517851,57.13197776,59.55187524,37.23863021,44.03208015,43.60323654,55.54694008,69.9538368,64.54619774,39.26373783,32.13018821,30.27726795,29.54773439,27.54915485,38.95365835,61.56326809,86.17935046,79.98538657,84.78114491,74.63674904,87.08554973,79.15597356,103.1232103,113.0088973,101.6142988,87.47828268,92.8915112,111.6554887,97.86646226,91.40609516,78.46121851,72.44979339,65.66660102,62.51309706,46.17386195,48.70905511,48.29692738,18.55073637,25.25486383,23.34793602,20.25914263,20.9682001,30.349633,26.92716912,38.90881779,41.6453798,47.03831342,43.77072632,47.00711974,53.29741172,45.93896528,41.98371622,41.15821857,35.9523011
United Kingdom,GBR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.163700194,21.04962035,58.724649,48.18498377,45.02184223,40.29126736,43.32417442,62.81263185,58.98511736,58.94451031,59.72763706,53.70398669,44.55754135,33.31744672,32.54834199,29.25820351,60.62821241,80.87791329,71.99414078,78.2844596,80.83329892,79.13051843,79.50470293,96.50640721,107.3652051,102.0487771,99.32482548,111.3236223,131.6583032,124.4034052,100.3125457,84.97638477,79.67678522
Ghana,GHA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,26.35482865,22.86011933,28.85981251,25.34576684,25.39185976,25.84826508,25.89117821,33.56276021,34.99208185,32.00010976,31.59183987,36.55592706,36.87071331,41.43572898,44.97824103,50.99438627,49.32796205,67.1132779,61.79896644,66.27310342,67.18253956,67.58064841,71.44462341,83.43704964,102.5084166,93.75334188,94.89866741,93.92815313,95.07358689,94.03607615,139.443581,131.770132,126.5628321,111.158074,83.42201145,76.24298779,29.83210935,33.66697977,35.21671359,49.9435765,56.79934064,55.93236526,59.09696326,46.66289921,55.03002542,65.28951442,64.62711419,58.74403281,54.6463727,49.86945713,56.96149443,60.43757492,60.02274691,55.29637572,46.91716682
Gibraltar,GIB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,11.35038388,13.62439235,13.5675908,13.35955481,14.42858637,13.99360487,13.4319205,14.61295371,14.14564483,14.33040876,12.68944615,15.4848132,12.47215662,9.659847269,7.407129321,6.976496598,64.07032333,72.52789896,67.60330524,64.16004782,64.99015723,60.50856463,55.82105704,58.94531358,62.59443806,60.26927603,57.78025361,64.47038914,69.25945202,64.50656878,71.6750336,72.0556909,74.07769623,66.38085911,63.86977356,76.94058013,75.53145363,53.11761674,46.50445325,49.25757351,47.79949029,48.18258202,17.80911593,21.05665258,21.49386175,23.56410487,26.10466888,23.26151211,22.18951609,26.55806942,29.52908854,28.34042607,25.06448549,25.21693761,23.19738637
"Gambia, The",GMB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,9.706271758,10.0626812,12.79651586,11.99107626,12.90894426,11.688122,13.62102646,27.20734035,29.09263661,39.71332945,57.7232906,81.85225475,98.79650209,106.0375004,129.0939887,97.64938001,126.1118683,130.4194979,119.5760395,126.365041,126.5908786,57.17375005,57.98743965,57.86808889,58.06444107,55.28794499,54.31683432,54.45013822,56.38399418,60.03002041,65.11877103,75.36106175,107.0583611,138.563961,72.20985485,65.8366506,68.93107838,55.09607679,25.46864887,37.34302575,35.93324578,37.44352075,40.81386331,43.30662654,46.51587876,43.56509844,42.771542,51.10457825,47.39532473,47.75688149,53.99875499,56.66312136,54.27118363,55.80145678,66.35661271
Guinea-Bissau,GNB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,0,0,0,0,0,2.765751757,5.679112209,8.819977695,16.46142235,22.68305821,48.74211143,37.30780299,40.27598591,47.28839081,71.49342218,86.77867077,115.5968495,111.8452453,139.6282369,113.7784253,113.9885473,118.0919845,136.4121435,134.5950849,145.4264366,140.3312798,137.2139391,135.1650731,168.7510948,166.9837894,251.2484861,226.2330016,213.632836,195.20885,193.7953772,161.7629375,166.782449,146.3481277,116.6710173,126.7971153,114.5770318,22.9125497,27.22577752,28.28173508,33.36012151,48.99450362,47.16765338,50.43405929,54.77901966,55.83950582,65.40052958,66.35553231,67.66977563,68.06983416,67.11106491
Equatorial Guinea,GNQ,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,20.50766605,22.01698651,22.23284673,19.80984781,30.71217626,37.80595465,45.96136639,39.53150404,36.78121211,35.8786559,38.55578996,39.44270179,35.55095999,42.40152086,42.36603609,38.48087707,49.55935744,41.18281887,38.98237571,40.02412892,31.08374825,40.73214787,30.26066861,41.00810767,49.19679293,75.51364195,68.28098242,80.46053614,54.28447252,67.56707417,67.9595314,68.79854294,78.59169345,76.6738679,71.27146466,76.96787987,71.83663309,77.03450246,68.39745998,64.59397661,56.03167826,55.09098895,50.19141958,85.83107427,87.76200422,74.47471565,74.37766401,68.59387675
Greenland,GRL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,10.33899668,11.27711153,11.38614584,11.11052942,10.44978354,11.08600799,10.77165248,13.65250912,15.03177381,16.54097375,16.20701328,16.06236428,19.23013162,21.54663874,26.83703861,29.18284186,41.5472657,41.87462512,35.32664122,32.81716927,39.05058823,30.81842407,27.40782213,26.1045074,24.60228384,23.00962527,22.1049334,20.01649479,19.2143275,21.38266476,20.69269662,23.91720716,22.49394599,24.2612616,34.93885741,36.14831736,37.6624982,38.74141724,36.50166592,40.72996552,37.94647159,35.72608865,31.63976458,33.77873611,34.63525707,33.57224811,32.69448093,33.16326361,33.7967825,32.46271288,31.91664125,31.20702542,27.00678108,25.0515939,24.24449132
Guam,GUM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,33.61224685,59.34201984,57.65359843,61.14402116,53.70391476,68.32076204,99.19386262,124.4710045,126.9854143,137.4765726,150.1523365,180.5378274,239.3940763,298.8406925,360.4796361,396.5267303,399.2397041,672.7952726,593.5790374,647.7941635,678.6665419,926.1476697,726.8537282,542.6609729,448.0754011,395.4658577,246.0422033,235.3931938,223.9154401,228.9537323,205.5448013,200.8911198,207.1351312,207.6999492,181.0219351,154.0018377,50.33565336,31.20305221,32.90246041,45.34853942,40.87416086,54.49875279,48.30385038,54.85830374,56.3732688,38.02768692,37.05149272,33.91040288,34.27411407,30.06425925,28.08203968,29.34295349,23.22435441,21.88315636,22.64063711
High income,HIC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,22.60594653,27.67527255,28.52102152,29.11836257,34.4256079,41.19153199,34.31431004,52.30818986,34.10294061,37.43225806,41.33191967,46.51187967,48.0874903,51.94229092,50.91246294,56.15327376,56.67511408,57.44686858,60.55559094,67.45654945,82.13771241,79.77268853,86.20663472,94.36858872,108.3513151,96.59408601,96.98769965,89.50342181,82.84932825,89.3163803,80.65548455,69.79213829,72.64038559,71.93683373,73.75158626,55.59372855,38.39845351,25.17027727,26.10231101,26.82734908,26.52471221,26.35545677,29.49063619,39.95914113,40.59147781,39.05152854,37.7338917,40.28447475,41.39083854,42.52132734,51.0458946,48.533427,43.70248785,40.75913663,41.82331686
Heavily indebted poor countries (HIPC),HPC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,27.94133193,34.10462869,41.76687171,40.04468756,40.68468293,39.34382567,33.61310432,44.67657501,33.90739527,31.70130188,30.50607094,23.29282746,36.98069939,45.28837578,35.00858494,29.68452562,31.64740692,31.99474441,28.63158914,29.38169293,17.71129843,20.10303279,20.52829022,26.90784773,21.76390982,19.23987636,19.94507644,18.52971339,20.03356575,13.40531976,8.795349488,6.506800604,9.194370704,11.31248159,13.78070091,15.04305518,16.29927788,15.62545223,15.01143344,16.3969366,18.01928584,14.21029208,14.62362804,15.89803151,3.744844783
Hungary,HUN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBRD only,IBD,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,38.08304914,51.09423868,54.79190906,46.36629281,37.0249896,39.47771111,38.67221658,37.28561474,36.45960774,37.99388556,30.22384405,27.59884458,28.82293044,39.07760912,39.63968482,44.91142932,55.96162534,72.68446228,67.40385588,66.05860172,69.20978203,71.62538966,72.18272921,58.65896562,62.63160422,63.40836564,58.29970705,65.09727449,168.1978203,117.3721551,93.49111612,85.89814884,67.67129508,59.52359157,56.33181845,52.26243661,38.9556674,35.66905965,32.09050868,34.45488448,26.97707564,25.29595575,28.32219128,29.78187008,33.98183415,36.98786525,35.36990487,35.96453709,37.56396891,37.08299782,40.48995208,36.1990816,30.85273529,29.93537532,30.97299801
IDA only,IDX,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,12.38262643,14.95168703,15.86886356,17.16420428,18.31705857,18.92777333,23.45453458,28.31931465,30.1076326,31.63521403,35.45768264,40.03489989,45.00644928,50.2720209,52.10188156,58.95302258,72.21649866,83.30119698,81.51524597,82.6185016,80.01827468,79.60635811,94.7187945,93.7761557,101.77991,100.0842528,92.06101434,84.84007166,86.83567146,82.49643238,73.18742554,71.88399321,71.65803886,67.16941156,61.05685926,47.83412895,36.45591445,33.80160173,30.11475602,33.03902623,30.44665234,29.57831885,32.88514755,34.88854377,34.98005375,37.55587751,37.57215725,39.20397009,39.4570267,40.10835354,43.89103065,43.80005971,41.88128538,40.83911295,
Isle of Man,IMN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,13.57930832,13.93173917,14.11101632,12.88526341,12.80428736,14.12276887,14.23676692,12.71684018,12.04870693,11.87479074,11.09591394,11.61543878,13.46758209,14.10165877,15.53091148,16.82984761,18.13978019,19.28598626,20.20161358,25.19494736,26.35038601,31.89992606,30.92873722,33.15747734,30.2990427,26.33217496,24.14265367,22.81254719,23.5364643,21.91703297,21.82288031,20.67609794,20.67319972,19.70917587,17.55882406,14.88001405,17.09967912,16.84141025,19.05720589,19.21556112,17.52032724,18.50556099,21.73518787,23.30087578,22.70491984,23.02976895,20.08122354,19.50493737,19.49053107,19.97663664,21.40947401,19.55241303,18.65180691,18.04429744,18.57955337
Not classified,INX,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,4.849809768,3.914736736,6.543418054,4.508297498,3.171387143,3.342360257,2.768964437,4.592021305,4.751449414,5.419829367,7.234798514,8.62088321,13.41413023,36.68700649,30.47238857,22.60191181,13.92042319,10.29042366,11.19938044,8.536775784,8.015383305,6.511313355,6.926584102,9.353321747,11.17650097,9.52672455,7.712900417,5.940875087,3.933825314,4.495845312,4.05805118,2.741690602,1.154216038,1.392605343,1.252067466,1.576535083,1.318271512,1.392311791,1.439970478,1.455536628,2.075754429,2.699875815,2.402366044,2.452807763,2.212805665
Iraq,IRQ,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.57923643,14.1379782,15.11566139,12.32082831,11.82367221,14.70099873,12.21425689,7.933192069,7.529407347,6.22639917
Iceland,ISL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
